2,33,773,526,66,86,1,-1,-1,-1
2,21,1065,389,75,67,1,-1,-1,-1
2,19,1215,413,105,76,1,-1,-1,-1
2,7,1019,641,60,137,1,-1,-1,-1
2,30,690,596,120,95,1,-1,-1,-1
2,4,408,600,75,105,1,-1,-1,-1
2,15,885,521,105,89,1,-1,-1,-1
2,37,645,436,68,78,1,-1,-1,-1
2,10,1404,483,123,112,1,-1,-1,-1
2,22,1008,417,101,68,1,-1,-1,-1
2,11,1352,439,107,78,1,-1,-1,-1
2,34,850,418,91,69,1,-1,-1,-1
2,25,807,395,73,73,1,-1,-1,-1
2,9,1096,560,136,131,1,-1,-1,-1
2,43,492,384,59,69,1,-1,-1,-1
2,3,392,384,90,78,1,-1,-1,-1
2,41,688,311,27,65,1,-1,-1,-1
2,42,514,416,88,73,1,-1,-1,-1
2,31,468,530,62,91,1,-1,-1,-1
2,5,843,593,59,136,1,-1,-1,-1
2,23,973,427,100,83,1,-1,-1,-1
2,39,432,428,61,73,1,-1,-1,-1
2,29,1143,451,108,71,1,-1,-1,-1
2,28,1273,406,93,80,1,-1,-1,-1
2,6,933,581,64,141,1,-1,-1,-1
2,13,1162,512,118,103,1,-1,-1,-1
2,40,753,318,43,64,1,-1,-1,-1
2,8,1096,613,123,140,1,-1,-1,-1
2,17,751,490,53,102,1,-1,-1,-1
2,16,482,481,101,73,1,-1,-1,-1
2,20,1151,409,93,76,1,-1,-1,-1
2,24,941,386,84,69,1,-1,-1,-1
2,27,1157,555,113,102,1,-1,-1,-1
2,14,1008,495,126,92,1,-1,-1,-1
2,35,494,508,88,76,1,-1,-1,-1
2,1,399,330,54,59,1,-1,-1,-1
3,38,361,447,49,68,1,-1,-1,-1
3,2,610,313,42,72,1,-1,-1,-1
3,32,881,499,118,93,1,-1,-1,-1
3,12,1271,490,121,106,1,-1,-1,-1
3,36,746,428,81,83,1,-1,-1,-1
3,26,777,373,64,76,1,-1,-1,-1
3,18,1262,348,41,66,1,-1,-1,-1
3,33,773,525,66,85,1,-1,-1,-1
3,21,1064,389,76,67,1,-1,-1,-1
3,19,1213,413,105,76,1,-1,-1,-1
3,7,1019,641,60,137,1,-1,-1,-1
3,30,689,596,120,95,1,-1,-1,-1
3,4,408,600,75,105,1,-1,-1,-1
3,15,883,520,105,89,1,-1,-1,-1
3,37,645,435,68,79,1,-1,-1,-1
3,10,1402,482,123,112,1,-1,-1,-1
3,22,1006,417,101,68,1,-1,-1,-1
3,11,1351,439,108,78,1,-1,-1,-1
3,34,850,419,91,69,1,-1,-1,-1
3,25,807,394,72,74,1,-1,-1,-1
3,9,1094,559,136,131,1,-1,-1,-1
3,43,492,384,59,70,1,-1,-1,-1
3,3,392,384,90,78,1,-1,-1,-1
3,41,688,311,27,65,1,-1,-1,-1
3,42,514,416,88,73,1,-1,-1,-1
3,31,468,530,62,91,1,-1,-1,-1
3,5,842,592,58,136,1,-1,-1,-1
3,23,972,427,99,83,1,-1,-1,-1
3,39,432,428,61,73,1,-1,-1,-1
3,29,1140,450,108,70,1,-1,-1,-1
3,28,1273,406,92,81,1,-1,-1,-1
3,6,934,579,65,141,1,-1,-1,-1
3,13,1158,512,118,102,1,-1,-1,-1
3,40,753,318,44,65,1,-1,-1,-1
3,8,1095,611,123,141,1,-1,-1,-1
3,17,749,490,54,102,1,-1,-1,-1
3,16,482,480,101,73,1,-1,-1,-1
3,20,1151,409,93,76,1,-1,-1,-1
3,24,941,386,83,69,1,-1,-1,-1
3,27,1154,555,112,102,1,-1,-1,-1
3,14,1006,494,126,92,1,-1,-1,-1
3,35,493,508,88,76,1,-1,-1,-1
3,1,400,330,54,59,1,-1,-1,-1
4,38,360,446,50,69,1,-1,-1,-1
4,2,610,313,42,72,1,-1,-1,-1
4,32,879,499,120,94,1,-1,-1,-1
4,12,1268,489,121,106,1,-1,-1,-1
4,36,746,427,81,83,1,-1,-1,-1
4,26,777,373,63,76,1,-1,-1,-1
4,18,1262,348,41,66,1,-1,-1,-1
4,33,773,525,66,84,1,-1,-1,-1
4,21,1063,390,76,67,1,-1,-1,-1
4,19,1211,413,105,77,1,-1,-1,-1
4,7,1018,641,60,137,1,-1,-1,-1
4,30,688,596,119,95,1,-1,-1,-1
4,4,407,600,75,105,1,-1,-1,-1
4,15,881,519,105,89,1,-1,-1,-1
4,37,645,434,69,80,1,-1,-1,-1
4,10,1400,482,123,112,1,-1,-1,-1
4,22,1005,417,101,68,1,-1,-1,-1
4,11,1350,439,110,78,1,-1,-1,-1
4,34,850,419,91,69,1,-1,-1,-1
4,25,807,394,70,75,1,-1,-1,-1
4,9,1091,558,136,131,1,-1,-1,-1
4,43,492,384,59,70,1,-1,-1,-1
4,3,391,384,90,78,1,-1,-1,-1
4,41,688,311,27,65,1,-1,-1,-1
4,42,514,416,87,73,1,-1,-1,-1
4,31,468,530,62,92,1,-1,-1,-1
4,5,842,591,58,136,1,-1,-1,-1
4,23,971,426,99,84,1,-1,-1,-1
4,39,432,428,61,73,1,-1,-1,-1
4,29,1136,450,107,70,1,-1,-1,-1
4,28,1273,406,92,83,1,-1,-1,-1
4,6,934,577,67,142,1,-1,-1,-1
4,13,1154,511,118,102,1,-1,-1,-1
4,40,752,318,44,65,1,-1,-1,-1
4,8,1095,610,124,142,1,-1,-1,-1
4,17,748,489,54,102,1,-1,-1,-1
4,16,483,480,100,73,1,-1,-1,-1
4,20,1151,409,93,76,1,-1,-1,-1
4,24,941,385,81,70,1,-1,-1,-1
4,27,1151,554,111,102,1,-1,-1,-1
4,14,1004,493,126,92,1,-1,-1,-1
4,35,493,508,88,76,1,-1,-1,-1
4,1,400,330,54,59,1,-1,-1,-1
5,38,360,445,51,69,1,-1,-1,-1
5,2,610,313,42,72,1,-1,-1,-1
5,32,877,498,118,91,1,-1,-1,-1
5,12,1265,488,121,106,1,-1,-1,-1
5,36,746,428,81,82,1,-1,-1,-1
5,26,777,373,62,76,1,-1,-1,-1
5,18,1262,348,41,66,1,-1,-1,-1
5,33,774,524,67,83,1,-1,-1,-1
5,21,1062,390,76,67,1,-1,-1,-1
5,19,1209,413,105,77,1,-1,-1,-1
5,7,1018,641,60,137,1,-1,-1,-1
5,30,688,596,119,95,1,-1,-1,-1
5,4,407,600,75,105,1,-1,-1,-1
5,15,878,518,105,89,1,-1,-1,-1
5,37,644,433,69,80,1,-1,-1,-1
5,10,1398,481,123,112,1,-1,-1,-1
5,22,1003,417,101,68,1,-1,-1,-1
5,11,1349,439,111,78,1,-1,-1,-1
5,34,850,419,91,69,1,-1,-1,-1
5,25,808,393,69,75,1,-1,-1,-1
5,9,1088,557,136,131,1,-1,-1,-1
5,43,492,384,59,71,1,-1,-1,-1
5,3,391,384,90,78,1,-1,-1,-1
5,41,688,311,28,65,1,-1,-1,-1
5,42,514,416,87,73,1,-1,-1,-1
5,31,467,530,62,92,1,-1,-1,-1
5,5,841,590,58,136,1,-1,-1,-1
5,23,970,426,98,84,1,-1,-1,-1
5,39,432,428,62,74,1,-1,-1,-1
5,29,1133,449,107,69,1,-1,-1,-1
5,28,1272,407,93,82,1,-1,-1,-1
5,6,934,575,68,142,1,-1,-1,-1
5,13,1150,510,118,102,1,-1,-1,-1
5,40,752,318,44,65,1,-1,-1,-1
5,8,1093,609,125,142,1,-1,-1,-1
5,17,746,489,54,102,1,-1,-1,-1
5,16,483,480,100,73,1,-1,-1,-1
5,20,1151,409,93,76,1,-1,-1,-1
5,24,941,385,79,71,1,-1,-1,-1
5,27,1148,553,111,102,1,-1,-1,-1
5,14,1002,492,126,92,1,-1,-1,-1
5,35,493,508,88,76,1,-1,-1,-1
5,1,401,330,54,59,1,-1,-1,-1
6,38,360,446,50,69,1,-1,-1,-1
6,2,610,313,42,72,1,-1,-1,-1
6,32,874,498,116,88,1,-1,-1,-1
6,12,1262,488,122,105,1,-1,-1,-1
6,36,746,428,81,80,1,-1,-1,-1
6,26,777,373,62,76,1,-1,-1,-1
6,18,1262,348,41,66,1,-1,-1,-1
6,33,774,525,66,82,1,-1,-1,-1
6,21,1061,390,77,66,1,-1,-1,-1
6,19,1208,413,105,77,1,-1,-1,-1
6,7,1018,641,60,138,1,-1,-1,-1
6,30,686,595,117,95,1,-1,-1,-1
6,4,407,600,75,105,1,-1,-1,-1
6,15,876,517,106,89,1,-1,-1,-1
6,37,644,433,69,80,1,-1,-1,-1
6,10,1396,480,123,112,1,-1,-1,-1
6,22,1002,417,101,68,1,-1,-1,-1
6,11,1347,440,112,79,1,-1,-1,-1
6,34,850,419,90,69,1,-1,-1,-1
6,25,808,393,67,76,1,-1,-1,-1
6,9,1086,555,136,131,1,-1,-1,-1
6,43,492,384,59,72,1,-1,-1,-1
6,3,391,384,90,78,1,-1,-1,-1
6,41,688,311,28,65,1,-1,-1,-1
6,42,514,416,87,73,1,-1,-1,-1
6,31,467,530,62,92,1,-1,-1,-1
6,5,841,590,57,136,1,-1,-1,-1
6,23,969,426,97,84,1,-1,-1,-1
6,39,432,428,62,74,1,-1,-1,-1
6,29,1130,449,107,68,1,-1,-1,-1
6,28,1271,408,94,81,1,-1,-1,-1
6,6,933,572,69,142,1,-1,-1,-1
6,13,1146,510,118,101,1,-1,-1,-1
6,40,752,317,45,66,1,-1,-1,-1
6,8,1092,609,126,142,1,-1,-1,-1
6,17,745,489,55,102,1,-1,-1,-1
6,16,484,480,100,73,1,-1,-1,-1
6,20,1151,409,93,76,1,-1,-1,-1
6,24,940,385,78,71,1,-1,-1,-1
6,27,1145,553,110,102,1,-1,-1,-1
6,14,999,492,125,92,1,-1,-1,-1
6,35,494,508,88,76,1,-1,-1,-1
6,1,401,331,55,59,1,-1,-1,-1
7,38,360,446,50,69,1,-1,-1,-1
7,2,610,313,42,72,1,-1,-1,-1
7,32,872,497,114,85,1,-1,-1,-1
7,12,1259,487,122,105,1,-1,-1,-1
7,36,746,428,82,78,1,-1,-1,-1
7,26,777,373,61,76,1,-1,-1,-1
7,18,1262,348,41,66,1,-1,-1,-1
7,33,775,525,65,82,1,-1,-1,-1
7,21,1060,390,77,66,1,-1,-1,-1
7,19,1206,413,105,77,1,-1,-1,-1
7,7,1017,641,59,138,1,-1,-1,-1
7,30,685,594,116,96,1,-1,-1,-1
7,4,407,600,75,105,1,-1,-1,-1
7,15,874,516,106,89,1,-1,-1,-1
7,37,644,433,69,81,1,-1,-1,-1
7,10,1394,479,123,112,1,-1,-1,-1
7,22,1000,417,101,68,1,-1,-1,-1
7,11,1346,440,113,79,1,-1,-1,-1
7,34,850,419,90,69,1,-1,-1,-1
7,25,808,392,66,77,1,-1,-1,-1
7,9,1083,554,136,131,1,-1,-1,-1
7,43,492,383,59,72,1,-1,-1,-1
7,3,390,384,90,78,1,-1,-1,-1
7,41,688,311,28,65,1,-1,-1,-1
7,42,514,416,86,73,1,-1,-1,-1
7,31,466,530,62,92,1,-1,-1,-1
7,5,840,589,57,136,1,-1,-1,-1
7,23,968,426,96,84,1,-1,-1,-1
7,39,432,428,62,74,1,-1,-1,-1
7,29,1127,449,107,68,1,-1,-1,-1
7,28,1270,408,95,80,1,-1,-1,-1
7,6,932,570,70,142,1,-1,-1,-1
7,13,1142,509,118,101,1,-1,-1,-1
7,40,752,317,45,66,1,-1,-1,-1
7,8,1090,609,127,142,1,-1,-1,-1
7,17,743,489,55,102,1,-1,-1,-1
7,16,484,480,100,73,1,-1,-1,-1
7,20,1151,409,93,76,1,-1,-1,-1
7,24,940,385,76,72,1,-1,-1,-1
7,27,1142,552,110,102,1,-1,-1,-1
7,14,997,491,125,92,1,-1,-1,-1
7,35,495,508,88,76,1,-1,-1,-1
7,1,402,331,55,59,1,-1,-1,-1
8,38,360,446,50,69,1,-1,-1,-1
8,2,610,313,42,72,1,-1,-1,-1
8,32,870,496,112,82,1,-1,-1,-1
8,12,1256,486,122,105,1,-1,-1,-1
8,36,746,429,82,76,1,-1,-1,-1
8,26,777,373,60,76,1,-1,-1,-1
8,18,1262,348,41,66,1,-1,-1,-1
8,33,775,525,64,82,1,-1,-1,-1
8,21,1059,391,77,66,1,-1,-1,-1
8,19,1204,413,105,78,1,-1,-1,-1
8,7,1017,641,59,138,1,-1,-1,-1
8,30,684,592,114,97,1,-1,-1,-1
8,4,406,600,75,105,1,-1,-1,-1
8,15,872,515,106,89,1,-1,-1,-1
8,37,644,433,69,81,1,-1,-1,-1
8,10,1392,479,123,112,1,-1,-1,-1
8,22,999,417,101,68,1,-1,-1,-1
8,11,1345,440,115,79,1,-1,-1,-1
8,34,850,419,90,69,1,-1,-1,-1
8,25,808,392,64,78,1,-1,-1,-1
8,9,1080,553,136,131,1,-1,-1,-1
8,43,492,383,59,73,1,-1,-1,-1
8,3,390,384,90,78,1,-1,-1,-1
8,41,688,311,28,65,1,-1,-1,-1
8,42,514,416,86,73,1,-1,-1,-1
8,31,466,530,62,92,1,-1,-1,-1
8,5,840,588,57,136,1,-1,-1,-1
8,23,967,425,96,85,1,-1,-1,-1
8,39,432,428,62,74,1,-1,-1,-1
8,29,1125,448,107,68,1,-1,-1,-1
8,28,1269,409,96,79,1,-1,-1,-1
8,6,931,568,72,143,1,-1,-1,-1
8,13,1138,508,118,101,1,-1,-1,-1
8,40,752,317,45,67,1,-1,-1,-1
8,8,1089,609,128,142,1,-1,-1,-1
8,17,742,488,55,102,1,-1,-1,-1
8,16,485,480,99,74,1,-1,-1,-1
8,20,1151,409,93,76,1,-1,-1,-1
8,24,940,384,74,73,1,-1,-1,-1
8,27,1139,551,109,102,1,-1,-1,-1
8,14,995,490,125,92,1,-1,-1,-1
8,35,496,508,88,76,1,-1,-1,-1
8,1,402,331,55,59,1,-1,-1,-1
9,38,361,446,50,69,1,-1,-1,-1
9,2,610,313,42,72,1,-1,-1,-1
9,32,868,496,111,79,1,-1,-1,-1
9,12,1253,486,122,105,1,-1,-1,-1
9,36,746,429,82,74,1,-1,-1,-1
9,26,777,373,59,76,1,-1,-1,-1
9,18,1262,348,41,66,1,-1,-1,-1
9,33,776,525,64,82,1,-1,-1,-1
9,21,1058,391,78,66,1,-1,-1,-1
9,19,1202,413,105,78,1,-1,-1,-1
9,7,1017,641,59,138,1,-1,-1,-1
9,30,683,591,113,98,1,-1,-1,-1
9,4,406,600,75,105,1,-1,-1,-1
9,15,870,515,106,89,1,-1,-1,-1
9,37,644,433,70,82,1,-1,-1,-1
9,10,1390,478,123,112,1,-1,-1,-1
9,22,997,417,101,68,1,-1,-1,-1
9,11,1344,440,116,79,1,-1,-1,-1
9,34,850,419,90,69,1,-1,-1,-1
9,25,809,392,63,79,1,-1,-1,-1
9,9,1078,552,136,131,1,-1,-1,-1
9,43,492,383,59,73,1,-1,-1,-1
9,3,390,384,90,78,1,-1,-1,-1
9,41,688,311,28,65,1,-1,-1,-1
9,42,514,416,86,73,1,-1,-1,-1
9,31,466,529,62,92,1,-1,-1,-1
9,5,839,587,56,136,1,-1,-1,-1
9,23,966,425,95,85,1,-1,-1,-1
9,39,432,428,63,75,1,-1,-1,-1
9,29,1123,447,107,69,1,-1,-1,-1
9,28,1269,409,97,79,1,-1,-1,-1
9,6,930,566,73,143,1,-1,-1,-1
9,13,1134,508,118,100,1,-1,-1,-1
9,40,752,317,45,67,1,-1,-1,-1
9,8,1088,609,130,142,1,-1,-1,-1
9,17,740,488,56,102,1,-1,-1,-1
9,16,485,479,99,74,1,-1,-1,-1
9,20,1151,409,93,76,1,-1,-1,-1
9,24,940,384,73,73,1,-1,-1,-1
9,27,1136,550,109,103,1,-1,-1,-1
9,14,993,489,125,92,1,-1,-1,-1
9,35,497,508,88,76,1,-1,-1,-1
9,1,403,331,55,59,1,-1,-1,-1
10,38,360,446,51,69,1,-1,-1,-1
10,2,610,313,42,72,1,-1,-1,-1
10,32,864,495,111,78,1,-1,-1,-1
10,12,1250,485,122,105,1,-1,-1,-1
10,36,746,429,83,72,1,-1,-1,-1
10,26,777,373,58,76,1,-1,-1,-1
10,18,1262,348,41,66,1,-1,-1,-1
10,33,776,524,63,86,1,-1,-1,-1
10,21,1057,391,78,66,1,-1,-1,-1
10,19,1200,413,105,78,1,-1,-1,-1
10,7,1016,641,59,139,1,-1,-1,-1
10,30,682,589,112,99,1,-1,-1,-1
10,4,406,600,75,105,1,-1,-1,-1
10,15,868,515,106,89,1,-1,-1,-1
10,37,643,433,71,81,1,-1,-1,-1
10,10,1388,477,123,112,1,-1,-1,-1
10,22,996,417,101,68,1,-1,-1,-1
10,11,1343,440,117,79,1,-1,-1,-1
10,34,849,419,91,69,1,-1,-1,-1
10,25,809,391,62,79,1,-1,-1,-1
10,9,1075,551,136,131,1,-1,-1,-1
10,43,492,383,59,74,1,-1,-1,-1
10,3,389,384,90,78,1,-1,-1,-1
10,41,688,311,28,65,1,-1,-1,-1
10,42,513,417,86,73,1,-1,-1,-1
10,31,465,529,62,92,1,-1,-1,-1
10,5,839,586,56,136,1,-1,-1,-1
10,23,965,425,94,85,1,-1,-1,-1
10,39,431,428,63,75,1,-1,-1,-1
10,29,1121,446,107,70,1,-1,-1,-1
10,28,1266,409,96,77,1,-1,-1,-1
10,6,929,564,74,143,1,-1,-1,-1
10,13,1130,507,118,100,1,-1,-1,-1
10,40,752,317,45,68,1,-1,-1,-1
10,8,1086,609,131,142,1,-1,-1,-1
10,17,739,488,56,102,1,-1,-1,-1
10,16,486,479,99,74,1,-1,-1,-1
10,20,1151,409,93,76,1,-1,-1,-1
10,24,940,384,71,74,1,-1,-1,-1
10,27,1133,550,109,102,1,-1,-1,-1
10,14,991,488,125,92,1,-1,-1,-1
10,35,496,508,88,75,1,-1,-1,-1
10,1,403,331,55,59,1,-1,-1,-1
11,38,360,446,53,69,1,-1,-1,-1
11,2,610,313,42,72,1,-1,-1,-1
11,32,861,495,112,77,1,-1,-1,-1
11,12,1247,485,123,105,1,-1,-1,-1
11,36,746,429,84,73,1,-1,-1,-1
11,26,777,374,58,76,1,-1,-1,-1
11,18,1262,348,41,66,1,-1,-1,-1
11,33,777,523,62,91,1,-1,-1,-1
11,21,1057,392,79,66,1,-1,-1,-1
11,19,1199,413,106,79,1,-1,-1,-1
11,7,1016,641,59,139,1,-1,-1,-1
11,30,681,588,111,100,1,-1,-1,-1
11,4,406,600,75,105,1,-1,-1,-1
11,15,867,516,107,89,1,-1,-1,-1
11,37,643,433,72,81,1,-1,-1,-1
11,10,1386,477,123,112,1,-1,-1,-1
11,22,995,418,101,68,1,-1,-1,-1
11,11,1342,441,119,80,1,-1,-1,-1
11,34,848,419,92,68,1,-1,-1,-1
11,25,809,391,61,80,1,-1,-1,-1
11,9,1073,550,136,131,1,-1,-1,-1
11,43,492,382,59,74,1,-1,-1,-1
11,3,389,384,90,78,1,-1,-1,-1
11,41,687,311,28,65,1,-1,-1,-1
11,42,513,417,86,73,1,-1,-1,-1
11,31,465,529,62,92,1,-1,-1,-1
11,5,839,586,56,136,1,-1,-1,-1
11,23,964,425,94,86,1,-1,-1,-1
11,39,431,428,63,75,1,-1,-1,-1
11,29,1119,445,107,71,1,-1,-1,-1
11,28,1264,409,96,75,1,-1,-1,-1
11,6,929,562,76,144,1,-1,-1,-1
11,13,1126,507,118,100,1,-1,-1,-1
11,40,752,317,44,68,1,-1,-1,-1
11,8,1085,609,132,142,1,-1,-1,-1
11,17,738,488,57,102,1,-1,-1,-1
11,16,486,479,99,74,1,-1,-1,-1
11,20,1151,410,93,76,1,-1,-1,-1
11,24,940,384,70,75,1,-1,-1,-1
11,27,1130,549,109,101,1,-1,-1,-1
11,14,989,488,125,92,1,-1,-1,-1
11,35,496,508,88,74,1,-1,-1,-1
11,1,404,332,56,59,1,-1,-1,-1
12,38,360,446,54,69,1,-1,-1,-1
12,2,609,313,42,72,1,-1,-1,-1
12,32,859,495,112,78,1,-1,-1,-1
12,12,1244,484,123,105,1,-1,-1,-1
12,36,746,429,86,73,1,-1,-1,-1
12,26,777,374,57,76,1,-1,-1,-1
12,18,1262,348,41,66,1,-1,-1,-1
12,33,778,522,61,95,1,-1,-1,-1
12,21,1057,392,77,66,1,-1,-1,-1
12,19,1196,412,106,79,1,-1,-1,-1
12,7,1016,641,59,139,1,-1,-1,-1
12,30,681,586,110,101,1,-1,-1,-1
12,4,405,600,75,105,1,-1,-1,-1
12,15,863,515,107,89,1,-1,-1,-1
12,37,643,433,73,81,1,-1,-1,-1
12,10,1383,476,123,111,1,-1,-1,-1
12,22,993,417,100,68,1,-1,-1,-1
12,11,1339,441,118,80,1,-1,-1,-1
12,34,847,419,93,68,1,-1,-1,-1
12,25,810,390,61,81,1,-1,-1,-1
12,9,1070,549,135,130,1,-1,-1,-1
12,43,492,382,59,75,1,-1,-1,-1
12,3,389,384,90,78,1,-1,-1,-1
12,41,686,311,28,65,1,-1,-1,-1
12,42,513,417,86,73,1,-1,-1,-1
12,31,465,529,62,92,1,-1,-1,-1
12,5,838,584,56,136,1,-1,-1,-1
12,23,964,423,91,86,1,-1,-1,-1
12,39,431,428,63,75,1,-1,-1,-1
12,29,1117,445,108,72,1,-1,-1,-1
12,28,1262,409,95,74,1,-1,-1,-1
12,6,926,562,78,142,1,-1,-1,-1
12,13,1122,506,118,100,1,-1,-1,-1
12,40,752,317,44,68,1,-1,-1,-1
12,8,1083,609,133,142,1,-1,-1,-1
12,17,736,487,58,101,1,-1,-1,-1
12,16,487,479,98,74,1,-1,-1,-1
12,20,1151,410,92,75,1,-1,-1,-1
12,24,940,384,67,75,1,-1,-1,-1
12,27,1127,549,109,101,1,-1,-1,-1
12,14,986,487,125,92,1,-1,-1,-1
12,35,495,508,88,73,1,-1,-1,-1
12,1,404,331,56,59,1,-1,-1,-1
13,38,360,446,56,69,1,-1,-1,-1
13,2,609,313,42,72,1,-1,-1,-1
13,32,857,495,112,79,1,-1,-1,-1
13,12,1242,484,123,105,1,-1,-1,-1
13,36,746,429,88,73,1,-1,-1,-1
13,26,777,374,56,76,1,-1,-1,-1
13,18,1262,348,41,66,1,-1,-1,-1
13,33,779,521,60,100,1,-1,-1,-1
13,21,1057,392,75,66,1,-1,-1,-1
13,19,1194,411,106,79,1,-1,-1,-1
13,7,1016,641,59,139,1,-1,-1,-1
13,30,681,584,109,102,1,-1,-1,-1
13,4,405,600,75,105,1,-1,-1,-1
13,15,860,514,107,89,1,-1,-1,-1
13,37,643,433,74,81,1,-1,-1,-1
13,10,1381,475,123,110,1,-1,-1,-1
13,22,992,417,100,68,1,-1,-1,-1
13,11,1337,441,118,80,1,-1,-1,-1
13,34,846,420,95,68,1,-1,-1,-1
13,25,810,390,60,82,1,-1,-1,-1
13,9,1068,548,134,129,1,-1,-1,-1
13,43,492,382,59,75,1,-1,-1,-1
13,3,389,384,90,78,1,-1,-1,-1
13,41,686,311,29,65,1,-1,-1,-1
13,42,513,417,86,73,1,-1,-1,-1
13,31,465,529,62,92,1,-1,-1,-1
13,5,837,583,56,136,1,-1,-1,-1
13,23,965,422,88,87,1,-1,-1,-1
13,39,431,428,63,75,1,-1,-1,-1
13,29,1114,445,109,72,1,-1,-1,-1
13,28,1260,409,95,72,1,-1,-1,-1
13,6,924,562,81,140,1,-1,-1,-1
13,13,1118,505,118,100,1,-1,-1,-1
13,40,752,317,44,68,1,-1,-1,-1
13,8,1082,609,134,142,1,-1,-1,-1
13,17,734,487,59,101,1,-1,-1,-1
13,16,488,478,98,75,1,-1,-1,-1
13,20,1151,410,92,75,1,-1,-1,-1
13,24,940,384,65,75,1,-1,-1,-1
13,27,1125,549,109,100,1,-1,-1,-1
